town.id,gis.name,gis.join,year,cbsa,state.name,co.pre100pct,co.pub.pre100pct,co.priv.pre100pct,co.bwf.pre100pct,nn5.co.pre100pct,nn10.co.pre100pct,co.pre100,co.pub.pre100,co.priv.pre100,co.bwf.pre100,nn5.co.pre100,nn10.co.pre100,l5.co.pre100,l5.co.pub.pre100,l5.co.priv.pre100,l5.co.bwf.pre100,l5.nn5.co.pre100,l5.nn10.co.pre100,unemp.r.pre,emp.n.pre,labf.n.pre,i.units.pre,r.units.pre,ln.unempr.pre,ln.emp.n.pre,ln.labf.n.pre,ln.r.units.pre,mhhi.ia.pre,ln.mhhi.ia.pre,agricu.pre,arts.pre,ln.agricu.pre,ln.arts.pre,popcen.pre,ln.popcen.pre,for.pct,agg.pct,hiden.pct,loden.pct,other.pct,ndata.pct,urban90,suburb90,exurb90,rural90,ctydist100,ctydist30,ln.ctydist100,ln.ctydist30,ln.pop.cen90
1454,Ira,G500021035425,2015,40860,Vermont,8.377455711,6.03945446,2.338001013,0,10.8304615,13.62739182,2.23830843,1.951530695,1.205372095,0,2.470677614,2.682895899,2.23830843,1.951530695,1.205372095,0,2.376498461,2.619520187,3.299999952,229.1999969,237,0,0,1.458615065,5.438948631,5.472270489,0,70039.13281,11.15682411,0.033472803,0.071129707,0.032924786,0.068713896,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,114.773,98.0403,4.75163126,4.595526695,6.066131115
1455,Irasburg,G500019035575,1990,70000,Vermont,1.806165338,0.478732318,1.327433109,0,6.513351917,5.734341145,1.031818867,0.391185164,0.844765961,0,2.016681671,1.907220006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44708.39844,10.70793915,NA,NA,NA,NA,907.1400146,6.811398506,64.13128746,29.89636122,0.409363221,3.26120323,2.310589893,0,0,0,0,1,254.672,83.3405,5.543895245,4.434862137,6.811398506
1455,Irasburg,G500019035575,1995,70000,Vermont,2.672850609,0.550670624,2.122179985,0,7.59830904,6.83059597,1.300968051,0.438687474,1.138531446,0,2.151565552,2.058038712,1.031818867,0.391185164,0.844765961,0,2.016681671,1.907220006,10.69999981,430.3999939,482,NA,NA,2.459588766,6.067035675,6.180016518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643162717,0,0,0,1,254.672,83.3405,5.543895245,4.434862137,6.811398506
1455,Irasburg,G500019035575,2000,70000,Vermont,10.84127426,0.550670624,10.29060364,0,8.976239204,10.83154583,2.471591234,0.438687474,2.423970699,0,2.300206184,2.470769405,1.300968051,0.438687474,1.138531446,0,2.151565552,2.058038712,7.900000095,485.6000061,527.2000122,NA,NA,2.186051369,6.187442303,6.269474983,NA,50406.88281,10.82790279,0.153043479,0.046956521,0.142404944,0.045887403,1077,6.982862949,62.95800794,30.90349752,0.42563498,3.333997945,2.38766665,0,0,0,0,1,254.672,83.3405,5.543895245,4.434862137,6.811398506
1455,Irasburg,G500019035575,2005,70000,Vermont,10.84127426,0.550670624,10.29060364,0,9.771032333,12.34804344,2.471591234,0.438687474,2.423970699,0,2.37686038,2.591369867,2.471591234,0.438687474,2.423970699,0,2.300206184,2.470769405,4.940000057,604.4000244,636,NA,NA,1.781709194,6.405889511,6.456769466,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.66768548,30.90349752,0.47958871,3.422208011,2.535825305,0,0,0,0,1,254.672,83.3405,5.543895245,4.434862137,6.811398506
1455,Irasburg,G500019035575,2010,70000,Vermont,10.84127426,0.550670624,10.29060364,0,9.843616486,12.38433552,2.471591234,0.438687474,2.423970699,0,2.383576632,2.594084978,2.471591234,0.438687474,2.423970699,0,2.37686038,2.591369867,6.039999962,602.4000244,641.2000122,NA,NA,1.951608181,6.402580261,6.464900017,NA,49060.78516,10.80083561,0.105839416,0.107664234,0.100604698,0.102253504,1163,7.059617519,62.28401452,31.12445089,0.548957792,3.423920828,2.627461005,0,0,0,0,1,254.672,83.3405,5.543895245,4.434862137,6.811398506
1455,Irasburg,G500019035575,2015,70000,Vermont,11.28575039,0.550670624,10.73507977,0,10.27169037,13.38642502,2.508440018,0.438687474,2.462582588,0,2.422294378,2.666285038,2.471591234,0.438687474,2.423970699,0,2.383576632,2.594084978,6.639999866,612.4000244,656.4000244,NA,NA,2.033397675,6.419017315,6.488292694,NA,37894.30859,10.54258251,0.149466192,0.067615658,0.139297649,0.065427803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,254.672,83.3405,5.543895245,4.434862137,6.811398506
1456,Isle La Motte,G500013035875,1990,15540,Vermont,1.278290629,0.316966027,0.961324573,0,6.525060654,5.640915871,0.823425412,0.275330633,0.673620045,0,2.018238783,1.893249869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38231.89063,10.55145168,NA,NA,NA,NA,408,6.013715267,20.83634594,20.77378686,0.010426514,3.697241929,54.68081098,0,0,0,0,1,247.764,42.6976,5.516504765,3.777293205,6.013715267
1456,Isle La Motte,G500013035875,1995,15540,Vermont,1.278290629,0.316966027,0.961324573,0,7.951893806,6.500213623,0.823425412,0.275330633,0.673620045,0,2.191865206,2.01493144,0.823425412,0.275330633,0.673620045,0,2.018238783,1.893249869,13.15999985,183.3999939,211.3999939,NA,NA,2.650421143,5.217107296,5.358471394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.99444161,0,0,0,1,247.764,42.6976,5.516504765,3.777293205,6.013715267
1456,Isle La Motte,G500013035875,2000,15540,Vermont,1.278290629,0.316966027,0.961324573,0,11.99252605,9.751461029,0.823425412,0.275330633,0.673620045,0,2.564374208,2.375041723,0.823425412,0.275330633,0.673620045,0,2.191865206,2.01493144,9.340000153,238.8000031,263,NA,NA,2.336019993,5.47980547,5.575949192,NA,50366.44922,10.82710075,0.036697246,0.02293578,0.036039934,0.022676708,488,6.192362309,20.85094306,20.79672519,0.010426514,3.697241929,54.64327552,0,0,0,0,1,247.764,42.6976,5.516504765,3.777293205,6.013715267
1456,Isle La Motte,G500013035875,2005,15540,Vermont,1.278290629,0.316966027,0.961324573,0,13.14806938,11.11780643,0.823425412,0.275330633,0.673620045,0,2.649578094,2.494675875,0.823425412,0.275330633,0.673620045,0,2.564374208,2.375041723,8,230.1999969,250.1999969,NA,NA,2.197224617,5.443283081,5.526249409,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.85094306,20.79672519,0.010426514,3.697241929,54.64327552,0,0,0,0,1,247.764,42.6976,5.516504765,3.777293205,6.013715267
1456,Isle La Motte,G500013035875,2010,15540,Vermont,1.278290629,0.316966027,0.961324573,0,13.92217827,11.62147808,0.823425412,0.275330633,0.673620045,0,2.702848673,2.535399914,0.823425412,0.275330633,0.673620045,0,2.649578094,2.494675875,10.15999985,233.6000061,260,NA,NA,2.412335873,5.457881927,5.564520359,NA,62008.77344,11.03504753,0.056034483,0.086206897,0.054520838,0.082691714,471,6.156979084,20.83634594,20.77378686,0.010426514,3.697241929,54.68081098,0,0,0,0,1,247.764,42.6976,5.516504765,3.777293205,6.013715267
1456,Isle La Motte,G500013035875,2015,15540,Vermont,2.706722975,0.316966027,2.389756918,0,14.12261295,11.8897562,1.310148239,0.275330633,1.2207582,0,2.716191053,2.556432962,0.823425412,0.275330633,0.673620045,0,2.702848673,2.535399914,9,231,254,NA,NA,2.302585125,5.446737289,5.54126358,NA,51397.22656,10.8473587,0,0.131274131,0,0.123344548,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,247.764,42.6976,5.516504765,3.777293205,6.013715267
1457,Jamaica,G500025036175,1990,70000,Vermont,9.110201836,7.623682022,1.486519694,0,27.64316559,24.39042091,2.313544989,2.154512167,0.910884023,0,3.354914904,3.234371901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49492.28125,10.80959225,NA,NA,NA,NA,755.3900146,6.628557205,93.22290884,2.252962484,0.193191357,2.337966681,2.012702687,0,0,0,0,1,94.5715,81.6409,4.559874535,4.414504528,6.628557205
1457,Jamaica,G500025036175,1995,70000,Vermont,12.77662277,11.29010296,1.486519694,0,28.59096527,25.12911797,2.622973204,2.508794308,0.910884023,0,3.387469053,3.263050318,2.313544989,2.154512167,0.910884023,0,3.354914904,3.234371901,5.400000095,343,362.3999939,0,0,1.85629797,5.840641499,5.895503998,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082896655,0,0,0,1,94.5715,81.6409,4.559874535,4.414504528,6.628557205
1457,Jamaica,G500025036175,2000,70000,Vermont,12.77662277,11.29010296,1.486519694,0,29.13229752,25.54967117,2.622973204,2.508794308,0.910884023,0,3.405597687,3.279017448,2.622973204,2.508794308,0.910884023,0,3.387469053,3.263050318,4.039999962,382.7999878,398.7999878,0,0,1.61740613,5.950121403,5.990964413,0,48682.22266,10.79308987,0.052830189,0.175471693,0.051481955,0.161669508,946.8599854,6.854207039,92.98756664,2.439831215,0.203729068,2.396977859,1.991627266,0,0,0,0,1,94.5715,81.6409,4.559874535,4.414504528,6.628557205
1457,Jamaica,G500025036175,2005,70000,Vermont,14.46406174,11.29010296,3.17395854,0,34.10447693,28.14432716,2.738518715,2.508794308,1.428864837,0,3.558328629,3.372260332,2.622973204,2.508794308,0.910884023,0,3.405597687,3.279017448,3.400000095,533.4000244,552.2000122,0,0,1.481604576,6.281144619,6.315719604,0,NA,NA,NA,NA,NA,NA,NA,NA,92.74941438,2.476361944,0.203026554,2.442641271,2.148287894,0,0,0,0,1,94.5715,81.6409,4.559874535,4.414504528,6.628557205
1457,Jamaica,G500025036175,2010,70000,Vermont,14.46406174,11.29010296,3.17395854,0,34.16646957,28.17532158,2.738518715,2.508794308,1.428864837,0,3.560093164,3.373323202,2.738518715,2.508794308,1.428864837,0,3.558328629,3.372260332,4.360000134,528,552,0,0,1.678964019,6.270988464,6.315358162,0,50358.37109,10.82693958,0.059760956,0.209163347,0.058043368,0.189928666,1035,6.943122387,92.57519091,2.524132898,0.218481862,2.445451327,2.256475054,0,0,0,0,1,94.5715,81.6409,4.559874535,4.414504528,6.628557205
1457,Jamaica,G500025036175,2015,70000,Vermont,14.71766853,11.29010296,3.42756629,0,34.35706711,28.31092453,2.754785538,2.508794308,1.48785007,0,3.565498352,3.377960205,2.738518715,2.508794308,1.428864837,0,3.560093164,3.373323202,5.199999809,561.7999878,592.5999756,0,0,1.824549317,6.332924366,6.386205673,0,58457.58984,10.97607422,0.027777778,0.142857143,0.027398974,0.133531392,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,94.5715,81.6409,4.559874535,4.414504528,6.628557205
1458,Jay,G500019036325,1990,70000,Vermont,5.704390049,4.864485741,0.839903951,0,4.792229176,5.336709499,1.902762532,1.768914819,0.609713376,0,1.756517172,1.846359611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56791.94141,10.9471674,NA,NA,NA,NA,381,5.945420742,92.60835715,4.435838414,0.126855158,1.939656281,0.824558524,0,0,0,0,1,275.913,79.6447,5.62370348,4.390053272,5.945420742
1458,Jay,G500019036325,1995,70000,Vermont,13.86813354,8.807226181,5.060906887,0,7.465191364,7.16970396,2.699220181,2.28311944,1.801859498,0,2.135962486,2.100432634,1.902762532,1.768914819,0.609713376,0,1.756517172,1.846359611,4.480000019,228.3999939,239.1999969,0,0,1.701105118,5.435467243,5.481472015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450131204,0,0,0,1,275.913,79.6447,5.62370348,4.390053272,5.945420742
1458,Jay,G500019036325,2000,70000,Vermont,23.1848259,9.515159607,5.359630585,8.310035706,20.00652695,15.16144848,3.185725451,2.352818012,1.849970341,2.23109293,3.044833183,2.782628775,2.699220181,2.28311944,1.801859498,0,2.135962486,2.100432634,3.660000086,214.6000061,222.8000031,0,0,1.539015412,5.373425007,5.410752773,0,45062.80859,10.71583462,0.034653466,0.138613865,0.034066554,0.129811615,426,6.056784153,92.64518606,4.408216726,0.131970285,1.938633255,0.811259193,0,0,0,0,1,275.913,79.6447,5.62370348,4.390053272,5.945420742
1458,Jay,G500019036325,2005,70000,Vermont,24.80836678,11.13870049,5.359630585,8.310035706,22.14419365,16.99707222,3.250698805,2.496398687,1.849970341,2.23109293,3.141743898,2.890209198,3.185725451,2.352818012,1.849970341,2.23109293,3.044833183,2.782628775,9.840000153,215.8000031,239.6000061,54,20,2.383243084,5.378975391,5.4831357,3.044522524,NA,NA,NA,NA,NA,NA,NA,NA,92.47945594,4.439930516,0.143223565,1.992853605,0.879801899,0,0,0,0,1,275.913,79.6447,5.62370348,4.390053272,5.945420742
1458,Jay,G500019036325,2010,70000,Vermont,24.80836678,11.13870049,5.359630585,8.310035706,22.23036194,17.15717697,3.250698805,2.496398687,1.849970341,2.23109293,3.145460129,2.899065971,3.250698805,2.496398687,1.849970341,2.23109293,3.141743898,2.890209198,5.400000095,269.7999878,285.2000122,151,0,1.85629797,5.601380348,5.656691074,0,50513.32031,10.83001232,0.016393443,0.135245902,0.016260521,0.126849279,521,6.257667542,92.04876222,4.616913921,0.157545922,2.062419336,1.049624127,0,0,0,0,1,275.913,79.6447,5.62370348,4.390053272,5.945420742
1458,Jay,G500019036325,2015,70000,Vermont,29.11428261,11.13870049,9.665545464,8.310035706,22.26150703,17.84911346,3.404999495,2.496398687,2.367018461,2.23109293,3.146800041,2.936465979,3.250698805,2.496398687,1.849970341,2.23109293,3.145460129,2.899065971,4.679999828,279,292.7999878,92,0,1.736951232,5.634789467,5.682898998,0,45951.94531,10.7353735,0.004889976,0.35207824,0.004878059,0.301642835,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,275.913,79.6447,5.62370348,4.390053272,5.945420742
1459,Jericho,G500007036700,1990,15540,Vermont,27.79970169,26.18023491,1.619466543,0,13.99275398,17.50690842,3.360364914,3.302489996,0.962970674,0,2.707566977,2.918143988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92593.57813,11.43598557,NA,NA,NA,NA,4306.939941,8.368215561,71.38944545,18.24318751,0.593250553,7.793377115,1.975221363,0,0,0,1,0,212.897,21.3536,5.365494728,3.106987476,8.368215561
1459,Jericho,G500007036700,1995,15540,Vermont,27.79970169,26.18023491,1.619466543,0,17.62164307,20.48766518,3.360364914,3.302489996,0.962970674,0,2.924324512,3.067479134,3.360364914,3.302489996,0.962970674,0,2.707566977,2.918143988,3.059999943,2718.800049,2804,198,198,1.401183009,7.908313751,7.939158916,5.29330492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524663695,0,0,1,0,212.897,21.3536,5.365494728,3.106987476,8.368215561
1459,Jericho,G500007036700,2000,15540,Vermont,28.64608574,26.18023491,2.465850592,0,17.63955688,21.55175781,3.389330149,3.302489996,1.242958069,0,2.925286055,3.115813017,3.360364914,3.302489996,0.962970674,0,2.924324512,3.067479134,1.659999967,2983.199951,3033.199951,112,112,0.978326082,8.001087189,8.017703056,4.727387905,91147.58594,11.42024612,0.025134649,0.043806106,0.024823969,0.042873751,5014.439941,8.52027607,70.91543142,18.32235274,0.603024038,7.93607,2.217603797,0,0,0,1,0,212.897,21.3536,5.365494728,3.106987476,8.368215561
1459,Jericho,G500007036700,2005,15540,Vermont,30.00069046,26.18023491,3.820455551,0,18.52227592,22.73168945,3.434009552,3.302489996,1.572868466,0,2.971556187,3.166811228,3.389330149,3.302489996,1.242958069,0,2.925286055,3.115813017,2.74000001,2852.800049,2933.800049,90,90,1.319085598,7.956406593,7.98439455,4.510859489,NA,NA,NA,NA,NA,NA,NA,NA,70.80890043,18.36926547,0.615729569,7.970277198,2.230309327,0,0,0,1,0,212.897,21.3536,5.365494728,3.106987476,8.368215561
1459,Jericho,G500007036700,2010,15540,Vermont,31.970047,26.18023491,5.789812565,0,21.86318588,24.72867393,3.495599508,3.302489996,1.915423393,0,3.129528046,3.247606039,3.434009552,3.302489996,1.572868466,0,2.971556187,3.166811228,3.380000114,2914.800049,3017.800049,68,68,1.477048755,7.977899551,8.01261425,4.234106541,97541.89063,11.4880476,0.016427822,0.059769311,0.016294345,0.058051255,5009,8.519190788,70.54110693,18.36926547,0.662642298,7.998620305,2.422846986,0,0,0,1,0,212.897,21.3536,5.365494728,3.106987476,8.368215561
1459,Jericho,G500007036700,2015,15540,Vermont,32.94935226,26.18023491,6.769116402,0,23.22118568,25.65880966,3.52486968,3.302489996,2.050156355,0,3.187227726,3.283119678,3.495599508,3.302489996,1.915423393,0,3.129528046,3.247606039,3.339999914,2992.399902,3095.600098,45,12,1.467874289,8.004164696,8.038060188,2.564949274,100140.2813,11.51433754,0.01980198,0.037214066,0.019608472,0.036538336,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,212.897,21.3536,5.365494728,3.106987476,8.368215561
1460,Johnson,G500015037075,1990,70000,Vermont,8.325565338,5.601759911,2.723805904,0,8.97118187,10.39507961,2.232759476,1.887336254,1.314746261,0,2.299699068,2.433181763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41308.89844,10.62885761,NA,NA,NA,NA,3152.409912,8.056240082,83.56318355,10.35801496,0.53720786,3.924623273,1.612394322,0,0,0,0,1,238.578,46.9102,5.478878975,3.869328499,8.056240082
1460,Johnson,G500015037075,1995,70000,Vermont,16.4229908,13.69918633,2.723805904,0,12.12231827,13.80598831,2.857790709,2.687792063,1.314746261,0,2.574314356,2.695031643,2.232759476,1.887336254,1.314746261,0,2.299699068,2.433181763,7.679999828,1559.800049,1689.400024,6,6,2.161021471,7.352953911,7.432720661,1.945910096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137962994,0,0,0,1,238.578,46.9102,5.478878975,3.869328499,8.056240082
1460,Johnson,G500015037075,2000,70000,Vermont,19.59459877,14.39362431,5.200973988,0,20.78352547,19.05640221,3.025028944,2.733953476,1.824706316,0,3.08115387,2.998548508,2.857790709,2.687792063,1.314746261,0,2.574314356,2.695031643,6.539999962,1620.599976,1734,0,0,2.020222187,7.391168594,7.458762646,0,43699.25391,10.68510914,0.035693388,0.153306022,0.035071142,0.142632619,3275.530029,8.094540596,83.52156343,10.36032719,0.530271173,3.950828534,1.632433639,0,0,0,0,1,238.578,46.9102,5.478878975,3.869328499,8.056240082
1460,Johnson,G500015037075,2005,70000,Vermont,19.91599846,14.6795702,5.236428261,0,21.44143105,19.63070107,3.040514231,2.752358675,1.830407619,0,3.110908747,3.026780367,3.025028944,2.733953476,1.824706316,0,3.08115387,2.998548508,4.539999962,1788.199951,1873.199951,0,0,1.711994529,7.489523888,7.535937309,0,NA,NA,NA,NA,NA,NA,NA,NA,83.45065507,10.33797564,0.554164205,3.980887511,1.671741532,0,0,0,0,1,238.578,46.9102,5.478878975,3.869328499,8.056240082
1460,Johnson,G500015037075,2010,70000,Vermont,21.16999817,14.6795702,6.490427017,0,21.71308899,20.30375671,3.098739862,2.752358675,2.01362586,0,3.122941494,3.058883429,3.040514231,2.752358675,1.830407619,0,3.110908747,3.026780367,5.900000095,1846.800049,1962.800049,0,0,1.931521416,7.521750927,7.582636833,0,30999.37109,10.34175491,0.016850668,0.165020337,0.01671027,0.152738541,3446,8.145259857,83.40209827,10.28402363,0.58114021,3.985511969,1.742649886,0,0,0,0,1,238.578,46.9102,5.478878975,3.869328499,8.056240082
1460,Johnson,G500015037075,2015,70000,Vermont,23.78590012,14.6795702,7.150954247,1.955374837,24.67465401,21.83736229,3.210274935,2.752358675,2.098134995,1.083625555,3.245504379,3.128397942,3.098739862,2.752358675,2.01362586,0,3.122941494,3.058883429,7.860000134,1587.800049,1724,0,0,2.181546688,7.370734215,7.452982426,0,36456.9375,10.50391483,0.013157895,0.13283208,0.013072082,0.12472076,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,238.578,46.9102,5.478878975,3.869328499,8.056240082
1461,Killington,G500021037685,1990,40860,Vermont,17.22017479,12.719347,4.500828743,0,41.3550148,26.7623806,2.902529478,2.618807077,1.704898715,0,3.746086836,3.323681831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56421.34375,10.94062042,NA,NA,NA,NA,738.0100098,6.605311394,91.87875446,1.940050703,0.705270726,3.608672294,1.859215257,0,0,0,1,0,137.26,99.4277,4.929135799,4.609437943,6.605311394
1461,Killington,G500021037685,1995,40860,Vermont,23.39704132,18.89621353,4.500828743,0,43.87714767,28.35764885,3.194461823,2.990529537,1.704898715,0,3.803928614,3.37955308,2.902529478,2.618807077,1.704898715,0,3.746086836,3.323681831,12.03999996,473.3999939,538.2000122,50,32,2.568021536,6.162050724,6.290086746,3.496507645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080835446,0,0,1,0,137.26,99.4277,4.929135799,4.609437943,6.605311394
1461,Killington,G500021037685,2000,40860,Vermont,28.19080544,23.27170944,4.91909647,0,47.9846611,30.72994041,3.373853683,3.189311504,1.778183818,0,3.891507149,3.457260847,3.194461823,2.990529537,1.704898715,0,3.803928614,3.37955308,12.69999981,441.2000122,505.6000061,39,39,2.617395878,6.091762066,6.227721691,3.68887949,66225.78125,11.10084057,0.002936858,0.358296633,0.002932553,0.306231439,1095.030029,6.99944973,91.64440582,2.024594197,0.780914905,3.650202431,1.891846079,0,0,0,1,0,137.26,99.4277,4.929135799,4.609437943,6.605311394
1461,Killington,G500021037685,2005,40860,Vermont,28.55641937,23.27170944,5.28470993,0,49.36026382,32.8026619,3.386301041,3.189311504,1.838119626,0,3.919202328,3.520539522,3.373853683,3.189311504,1.778183818,0,3.891507149,3.457260847,6.920000076,717.2000122,770.5999756,117,117,2.069391251,6.576747894,6.64846611,4.770684719,NA,NA,NA,NA,NA,NA,NA,NA,91.53242277,1.997154642,0.823928261,3.651685651,1.986772108,0,0,0,1,0,137.26,99.4277,4.929135799,4.609437943,6.605311394
1461,Killington,G500021037685,2010,40860,Vermont,28.55641937,23.27170944,5.28470993,0,50.09493256,33.18016052,3.386301041,3.189311504,1.838119626,0,3.933685303,3.531645536,3.386301041,3.189311504,1.838119626,0,3.919202328,3.520539522,8.979999542,759.2000122,834,61,61,2.300583124,6.633581638,6.727431774,4.127134323,66564.8125,11.10594654,0,0.28372093,0,0.249762833,811,6.699500561,91.44342962,1.980839231,0.872874494,3.646494383,2.048325704,0,0,0,1,0,137.26,99.4277,4.929135799,4.609437943,6.605311394
1461,Killington,G500021037685,2015,40860,Vermont,28.55641937,23.27170944,5.28470993,0,50.36891174,33.32503891,3.386301041,3.189311504,1.838119626,0,3.939033031,3.535875082,3.386301041,3.189311504,1.838119626,0,3.933685303,3.531645536,14.56000042,479.6000061,562.2000122,22,22,2.744703531,6.175035477,6.333634853,3.135494232,61788.10547,11.0314827,0.012891344,0.344383057,0.012808958,0.295935214,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,137.26,99.4277,4.929135799,4.609437943,6.605311394
1462,Kirby,G500005037900,1990,70000,Vermont,2.984236717,2.766502619,0.217733994,0,3.080254793,12.36799622,1.382345796,1.326146841,0.196991757,0,1.406159401,2.59286356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48106.11328,10.78118515,NA,NA,NA,NA,348.980011,5.857875824,84.17198269,13.26896659,0.074001101,1.591023664,0.897974894,0,0,0,0,1,213.425,104.442,5.367959976,4.658161163,5.857875824
1462,Kirby,G500005037900,1995,70000,Vermont,2.984236717,2.766502619,0.217733994,0,3.081684113,12.68601418,1.382345796,1.326146841,0.196991757,0,1.406509638,2.616374493,1.382345796,1.326146841,0.196991757,0,1.406159401,2.59286356,1.139999986,172.6000061,174.6000061,26,26,0.760805845,5.156754017,5.168208599,3.295836926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111001651,0,0,0,1,213.425,104.442,5.367959976,4.658161163,5.857875824
1462,Kirby,G500005037900,2000,70000,Vermont,2.984236717,2.766502619,0.217733994,0,3.506017447,20.5989666,1.382345796,1.326146841,0.196991757,0,1.505413771,3.072645426,1.382345796,1.326146841,0.196991757,0,1.406509638,2.616374493,1.220000029,207.1999969,209.8000031,25,25,0.797507226,5.338499069,5.35090971,3.258096457,52864.90234,10.87551403,0.072289154,0.052208837,0.069795758,0.050891608,455.1799927,6.122887611,84.66579773,12.83919096,0.078270395,1.598139154,0.822550696,0,0,0,0,1,213.425,104.442,5.367959976,4.658161163,5.857875824
1462,Kirby,G500005037900,2005,70000,Vermont,2.984236717,2.766502619,0.217733994,0,3.577584505,22.35830116,1.382345796,1.326146841,0.196991757,0,1.521171451,3.150952339,1.382345796,1.326146841,0.196991757,0,1.505413771,3.072645426,13.03999996,269.7999878,311.6000061,28,28,2.641910315,5.601380348,5.744924545,3.367295742,NA,NA,NA,NA,NA,NA,NA,NA,84.56618087,12.75522818,0.074001101,1.65363998,0.954898818,0,0,0,0,1,213.425,104.442,5.367959976,4.658161163,5.857875824
1462,Kirby,G500005037900,2010,70000,Vermont,3.015544891,2.766502619,0.249042153,0,3.703537226,22.80420876,1.390173078,1.326146841,0.222376972,0,1.54831481,3.169862509,1.382345796,1.326146841,0.196991757,0,1.521171451,3.150952339,5.320000172,300.3999939,317.3999939,17,17,1.843719244,5.708438396,5.763308525,2.890371799,74936.69531,11.22441196,0.073426573,0.052447552,0.070855938,0.051118452,493,6.202535629,84.5434113,12.77657465,0.074001101,1.680678844,0.929283052,0,0,0,0,1,213.425,104.442,5.367959976,4.658161163,5.857875824
1462,Kirby,G500005037900,2015,70000,Vermont,3.015544891,2.766502619,0.249042153,0,4.138494015,23.03762627,1.390173078,1.326146841,0.222376972,0,1.636759996,3.179620266,1.390173078,1.326146841,0.222376972,0,1.54831481,3.169862509,2.700000048,279.7999878,287.6000061,13,13,1.308332801,5.63764286,5.665041447,2.639057398,66641.71094,11.10710049,0.112676056,0.0657277,0.106767975,0.06365785,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,213.425,104.442,5.367959976,4.658161163,5.857875824
1463,Landgrove,G500003039025,1990,13540,Vermont,15.7490139,14.90294456,0.846068442,0,56.19165802,34.39048386,2.818339348,2.766504288,0.613058209,0,4.046408176,3.566442966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53451.23828,10.88654423,NA,NA,NA,NA,133.5599976,4.902009964,90.70384802,5.960419343,0.136585039,2.192948683,1.013005706,0,0,0,0,1,102.101,89.4429,4.635709286,4.504718781,4.902009964
1463,Landgrove,G500003039025,1995,13540,Vermont,16.38261604,14.90294456,1.47967124,0,57.22375488,35.4631424,2.855470657,2.766504288,0.908125997,0,4.064293385,3.596302032,2.818339348,2.766504288,0.613058209,0,4.046408176,3.566442966,1.340000033,85.40000153,86.59999847,14,14,0.850150943,4.458987713,4.472781181,2.708050251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113820866,0,0,0,1,102.101,89.4429,4.635709286,4.504718781,4.902009964
1463,Landgrove,G500003039025,2000,13540,Vermont,16.38261604,14.90294456,1.47967124,0,57.53023529,36.0333786,2.855470657,2.766504288,0.908125997,0,4.069543362,3.611819506,2.855470657,2.766504288,0.908125997,0,4.064293385,3.596302032,0.200000003,104.8000031,105,8,8,0.182321563,4.661550522,4.663439274,2.197224617,54026.29688,10.89724445,0.145833328,0,0.136132166,0,143.6900024,4.974593639,90.0171288,6.33982223,0.144173097,2.321945664,1.183737005,0,0,0,0,1,102.101,89.4429,4.635709286,4.504718781,4.902009964
